[-0.3352358490566041]
[-0.08654751241652674]
[-0.1129876160592928]
[-0.1468174866808183]
[0.07708229809377597]
[0.193860173766023]
[0.22865396801212454]
[0.3218431776874456]
[0.16405453906868986]
[0.06481208056511199]
[0.06393777200470699]
[0.16380924660445584]
[0.06821757679650457]
[0.13128671876577766]
[-0.06309312570981934]
[-0.21910814005653928]
[-0.44484277902848507]
[-0.20520426713361245]
[0.14769285826535106]
[0.45372141451520515]
[-0.1606854269385708]
[0.057286508077006165]
[-0.05709307918018712]
[0.05776561839596536]
[-0.10707802254529766]
[0.07514749345480136]
[-0.24735027538307514]
[0.07276370084901652]
[-0.031422879777318946]
[-0.34231993128745775]
[0.20838136791923018]
[0.15877081729208758]
[0.1877039677973355]
[-0.1625503558273067]
[-0.31861921463592524]
[0.3253292540124174]
[0.1469878923534321]
[0.041554826250730814]
[-0.19381369557197298]
[0.18270735286984957]
[-0.014999403781782125]
[0.2991952081831078]
[-0.46048730812111993]
[-0.12331839139419551]
[0.5486621198701094]
[-0.31813140347627056]
[-0.8281801641954842]
[0.5420830848278121]
[0.04300431621045789]
[-0.07884515205915915]
[-0.07457346736260054]
[0.072392895141477]
[-0.21953071509741212]
[-0.1348915858538643]
[-0.20320661397371614]
[-0.3863275249397078]
[-0.12104999980920737]
[0.15898152606971033]
[-0.43764062749983934]
[0.035901317711782864]
[0.10662585332245952]
[-0.21457230691591236]
[0.7506760290237136]
[0.6047941014802409]
[-0.0007990990404916217]
[0.09298728692128826]
[-0.5280533864274349]
[0.32550760857828737]
[-0.7542044858161641]
[0.7213189527088615]
[-0.1599011987018622]
[-0.6927080262776177]
[0.1335426009683758]
[0.5819787248729937]
[-0.3572392923167411]
[0.016233539689058312]
[0.8418491780309411]
[-0.4297457825119911]
[-0.0022869684191908993]
[0.48132557591422204]
[0.1314878032022716]
[-0.02269839056767932]
[-0.0787038018200805]
[-0.02329325239807447]
[0.025741568015678482]
[-0.00039098409239370367]
[0.20159337823889445]
[-0.20939013743456297]
[0.11443499316367124]
[-0.16804622981428186]
[-0.5058157453354128]
[-0.13303868638084101]
[0.30230210035335725]
[0.150651671772641]
[-0.42382534491747065]
[-0.09604082925074611]
[-0.08816588811592432]
[-0.10075922981188348]
[-0.09150344728582929]
[-0.02563324669061661]
[-0.06519710443682392]
[0.49207033550407064]
[-0.5515725465101715]
[0.08776616108885804]
[-0.305965252282485]
[-0.2534817889951298]
[-0.1222323752349275]
[0.8583761467340953]
[-0.04144869681166358]
[0.19454264049852732]
[0.02201006335704898]
[0.05636280390564393]
[-0.3532555106348781]
[0.1533821898713585]
[-0.055379373215469825]
[-0.2518341297598258]
[0.12883374818006002]
[0.23430666850065263]
[0.18840822881911057]
[0.09367546688301295]
[-0.5553843879866349]
[-0.2779584668556218]
[0.0]
[-0.9850323201867657]
[0.35622295541450877]
[-0.1398364031964851]
[-0.5564945123043588]
[-0.1406059876967442]
[0.20819447678513492]
[0.2564353139751634]
[0.29545803457731906]
[0.08657259377610196]
[0.2761716163226133]
[-0.23910192340914826]
[-0.38989247286158385]
[-0.11225731186395706]
[0.8575525948822532]
[-0.5409551344863369]
[-0.10029843600469483]
[-0.04218737121978333]
[-0.024767600801136852]
[-0.6512288362807559]
[-0.5626708991576652]
[-0.13983587804840075]
[-0.22732518250089986]
[0.5004994004380484]
[0.2833001321178294]
[0.3025008381818766]
[0.1476286738932665]
[0.1312166368852995]
[0.03675325858629973]
[-0.6152318022368758]
[0.46603737793357497]
[-0.935317209553182]
[0.2956115157808121]
[0.0]
[0.7888465342243347]
[-0.3143939671993723]
[-0.8531249756418908]
[-0.36562384336445936]
[0.26475924626202757]
[0.020164891631198435]
[-0.5480255851871056]
[0.31544578783979904]
[-0.422790633249711]
[-0.25089880020221317]
[0.6406096769798069]
[0.3919296479886154]
[0.15381644210212903]
[0.05562534892808591]
[-0.3015029931410534]
[-0.021650323912971267]
[0.5774985430026027]
[-0.627237746235267]
[0.14108303492500293]
[-0.3675406514967746]
[0.07284116223173229]
[0.4337337090834134]
[0.5284698089614993]
[-0.3495862115437961]
[-0.11383448771081876]
[-0.24999655365519435]
[0.15055357247019047]
[-0.0754859276734118]
[0.2393225366469532]
[0.025226267340751337]
[0.2945047222277492]
[0.08175346298274334]
[-0.4579258267571396]
[0.012378452563239982]
[0.6906992611403079]
[-0.29406328560874867]
[0.08239598506326108]
[-0.08105524846733927]
[-0.9784485006124113]
[0.0538532945456848]
[0.24902775872428473]
[0.11951666581663349]
[0.12118551881149256]
[0.06018558176976384]
[0.25917123597154984]
[-0.3759641071325416]
[-0.0391847488584588]
[-0.6349621761500622]
[0.1643259159773067]
[-0.04592562529873157]
[-0.27270226090038735]
[0.653794027855654]
[0.008337182985850058]
[0.5236092827369829]
[-0.19431626433567067]
[-0.2911806042115251]
[-0.2483642600001184]
[0.05377795477672298]
[-0.12153051238728671]
[0.1272800575112386]
[0.42613905564794086]
[-0.10625353399312705]
[0.027470375007052752]
[0.30753958488010164]
[-0.1863152837938187]
[-0.19247608058857552]
[-0.49857249565844297]
[0.16006758509941713]
[0.04786142715298793]
[0.43003436177976134]
[0.0702529972822763]
[0.13955269205270665]
[-0.36873842259950323]
[-0.07956151142815117]
[-0.1684415764259911]
[0.041675028652606715]
[0.16723274223720952]
[-0.03454167618863738]
[0.368934840618056]
[-0.6011557066687443]
[0.3869251582096692]
[-0.11141834504997972]
[0.22723155039661208]
[-0.2485528148795063]
[0.10771012600973852]
[-0.008287744434874235]
[-0.5367722177742398]
[0.35409963545402035]
[-0.10595987639646035]
[-0.10540364472371318]
[0.042162664431445854]
[0.23895733847738726]
[-0.8992026204526103]
[-0.269362216445636]
[0.3473356181447227]
[0.40030056729351066]
[0.8345825575727657]
[-0.23970217324749377]
[0.1284229856546391]
[0.18549817845195105]
[-0.6200275150479757]
[0.5674965925839514]
[-0.00906647434714442]
[-0.09227176697816676]
[0.22832238267797794]
[0.2893755412017156]
[-0.050345840446441484]
[-0.3504313930035162]
[-0.6873717656034771]
[0.0746976512932279]
[-0.43873109931459486]
[-0.15269704436831327]
[-0.30927297146339916]
[0.1176171020291874]
[0.5053289382261995]
[-0.16362282665991668]
[0.061081471137915115]
[0.46478210399774544]
[-0.39821307642177983]
[0.7447337563284537]
[-0.06677757818511387]
[0.23195417670299784]
[-0.30296641270495106]
[-0.649432567505871]
[0.46027483256420065]
[-0.3554505451709776]
[0.09549225263215788]
[0.04890204000381856]
[-0.14697565423812972]
[-0.15774876064246518]
[-0.30870281195888405]
[0.4844850341576729]
[0.34691562810374504]
[-0.053250928094777286]
[0.03223480642660713]
[0.0017831803776969949]
[-0.2396469320370579]
[-0.08657588094088772]
[0.2685523950636353]
[0.5305825355989214]
[-0.5944429393805439]
[-0.28300144740185323]
[0.4623986067783079]
[0.5394241204419112]
[0.24690750707848982]
[0.6253005758694717]
[0.0]
[-0.14339528801047657]
[-0.0042417456009877915]
[-0.13834927362020574]
[0.16111429317420686]
[-0.037517033185221774]
[-0.2320685981566788]
[0.09994204035903363]
[-0.1415855404767426]
[0.22093157223099655]
[0.13885229910862956]
[-0.18569302977689356]
[0.1360965289977454]
[0.04998766606197021]
[-0.35977280488470564]
[-0.011947791482003325]
[-0.5108070299354636]
[0.04956059339222184]
[0.023445870648281825]
[0.12455610833078043]
[0.17870977041856317]
[0.07288047214724083]
[0.17372582104856654]
[-0.03088381572343563]
[-0.352809330283789]
[0.3303773600848795]
[-0.160072855884472]
[0.388185768724196]
[-0.01958195147444762]
[0.2326606682501073]
[-0.03122339771785556]
[0.19634008983626353]
[0.284914534561035]
[0.08887955971058027]
[0.12844794921581112]
[0.2708546032095851]
[-0.11160195122520854]
[-0.10680702589297084]
[0.42530467976814196]
[0.28157895022248086]
[-0.019947026139577537]
[-0.22062855149213825]
[0.07383177450216225]
[0.45169068386478506]
[0.11845125989888455]
[-0.21438822314727604]
[-0.13083222758240354]
[0.09939692089495239]
[-0.20844985487195575]
[0.0020343321539287884]
[-0.16046825037278017]
[-0.12530414215217026]
[-0.35994152633979837]
[-0.011727792611146644]
[-0.22377047114697157]
[-0.17716838812759442]
[0.0571576271852184]
[0.027853523088907983]
[0.6649361921926507]
[-0.45961259539737076]
[-0.015583650173981969]
[-0.33808190192460624]
[0.6713791810667085]
[-0.44150905376346483]
[0.0648968589592904]
[0.16641973133630206]
[-0.5895459887988219]
[-0.08202343648956978]
[-0.21182790084250125]
[0.15194444996471906]
[0.11332306823510085]
[-0.2330657770071168]
[0.013074771199651147]
[-0.20625312864348444]
[0.22807454351407325]
[-0.04297065585248326]
[0.1174950986205883]
[-0.039374763583960706]
[-0.522246929688049]
[-0.0077340440875207995]
[0.2917494133265267]
[0.08507261771203242]
[-0.22672483786939357]
[0.3591628070512711]
[0.18195803979583391]
[-0.06720151983514026]
[-0.03295074127437746]
[0.29216292615331707]
[0.17676799313252356]
[-0.01469261338425815]
[-0.08746567402245872]
[-0.041152101942449684]
[-0.23638076662280488]
[0.2054595845069334]
[0.3085280912860638]
[-0.8764043853870014]
[-0.3047893509166965]
[-0.43937517685198463]
[-0.10147436101611265]
[0.21433658639591371]
[0.1999996000886241]
[0.31861236233589324]
[0.1324461579534946]
[0.14359072559284844]
[0.1365874925364352]
[-0.06388005073863944]
[-0.044894181915265466]
[-0.08474253333672496]
[-0.2127445266159354]
[0.137337808535647]
[-0.03931559422743285]
[0.006832996389531774]
[0.05503964508870308]
[-0.04583892928034414]
[0.07375314922350207]
[0.052291387119323504]
[0.1408226583436698]
[0.16438277184681482]
[0.31945642556694415]
[0.2893298476049699]
[-0.40307239843455606]
[-0.46296980542956645]
[0.22363028941410762]
[-0.7633056942146677]
[0.18254431813884361]
[0.22604596658614345]
[0.5771013429214052]
[0.22705125141153334]
[0.0004727981525487479]
[-0.06981438480654302]
[-0.14055779336072352]
[-0.3055823263944168]
[-0.17473300016878224]
[0.33176575489382365]
[0.14013427271296858]
[0.24850677382376204]
[-0.4199222118475414]
[0.03252235657645661]
[0.15665862720261275]
[0.40906651508376124]
[-0.15173548880295118]
[0.3616933541920905]
[0.0]
[0.003882337827655619]
[0.02785675917517721]
[0.013609373893473713]
[-0.42448721530667666]
[0.08698466966736931]
[0.07104018599050484]
[-0.1260028481212246]
[0.17326015939257694]
[-0.0208512576598114]
[-0.07535859637422526]
[0.3913354371397735]
[-0.3637514316755103]
[-0.009147025820056323]
[-0.17321941190009055]
[0.01167782374235148]
[-0.3535243837654215]
[-0.01958636385343743]
[0.05286373635761712]
[0.3823889319014594]
[-0.10245229258353312]
[-0.1356807588181385]
[0.5477187824989113]
[-0.06948524315432292]
[0.2156416255510983]
[0.22156720209692699]
[0.09223746048150877]
[0.0672867759103097]
[-0.13978435289370425]
[-0.03921278053859539]
[0.033854288605024235]
[0.0396816360725543]
[-0.4105628213342626]
[-0.19548009206663852]
[0.16674843590214616]
[-0.1917340656575563]
[0.09450607714454437]
[0.08171582410830602]
[0.008301157952252822]
[-0.006835699621237342]
[0.12599228247156846]
[0.1338277638918726]
[0.18260065363782568]
[0.2864973363336521]
[0.04012692597756443]
[-0.2952100985927753]
[0.0066800447648274405]
[-0.1487063058095831]
[0.06844487092449214]
[0.0436347039123822]
[0.006228362134204708]
[-0.12674783699146247]
[0.2346726714564837]
[-0.5792497517759849]
[0.5453355921143639]
[0.09009149416470198]
[0.0972295731418534]
[-0.00921339349926549]
[0.2852211819054946]
[-0.17029292751314873]
[0.15308351743486553]
[0.028930548222720773]
[0.0021981304096738417]
[-0.09709941117268638]
[-0.26396054782126954]
[-0.21354995087338402]
[-0.139024965088324]
[-0.03699766674567473]
[-0.22089461692788165]
[0.1702102364640815]
[-0.19356038187602229]
[-0.2988004073720135]
[0.7120175440487324]
[-0.0813293472725294]
[-0.13784091813943072]
[-0.03627722963886955]
[-0.14095618402151563]
[-0.09978567403287855]
[0.08195754414211552]
[0.057514530434934825]
[0.1996880862473508]
[-0.07496673211580043]
[0.1841176540068344]
[-0.11967707086532921]
[-0.03216426418253101]
[-0.046000939297305476]
[-0.2980747941865711]
[0.045945386143458486]
[-0.5158379999006777]
[-0.18684399266027735]
[-0.1068849500062561]
[0.24035198436397126]
[-0.29681716179707374]
[-0.10042988399289703]
[-0.13329764384143708]
[0.1621598800906378]
[0.061102323457853464]
[0.1725604611341271]
[-0.36658822275300185]
[-0.0767071608377195]
[0.04331753245162404]
[-0.2199405093235181]
[-0.12175270667366889]
[0.10804892183968923]
[-0.4099958703288241]
[-0.0041231178092398756]
[-0.08215217311502088]
[0.38111310711592206]
[0.002411287259396462]
[0.21319427936045615]
[0.44769993563026383]
[0.2989450088953027]
[-0.018899357036864413]
[-0.13774133232404664]
[-0.014433046379306124]
[-0.07962337487849315]
[0.09927386756242887]
[-0.03053046697691028]
[0.1902344629200663]
[0.35072606860466915]
[0.0391378942494347]
[-0.14165886127512906]
[-0.09841190897406363]
[-0.17989270832722254]
[0.1933423288417466]
[-0.01931609300723407]
[-0.16381342288365597]
[0.1915859182499876]
[0.3474988926007653]
[-0.025159938922225344]
[0.27482446843368913]
[-0.5366814339277561]
[-0.4348352660427892]
[0.07505205257806268]
[0.007886966724429657]
[0.3267150827560727]
[0.1077393993130005]
[0.14754467162055993]
[-0.051665632952812665]
[-0.016639087734807188]
[-0.07289568416864839]
[-0.2443625520798846]
[0.21385523353807984]
[-0.6892361219611992]
[0.009720397960415544]
[0.14864908482934508]
[0.0007701855883356849]
[0.36772810454205607]
[0.2867734876798123]
[0.05112221176291534]
[-0.21413087387246826]
[0.06923815587269926]
[-0.007869132536032391]
[-0.4285762549100028]
[0.05910457115489526]
[0.07146975174923727]
[0.1780280914006975]
[-0.20934435003252758]
[-0.071454851130062]
[-0.40587450449185813]
[0.4353117870806299]
[0.08943336608535828]
[-0.2362634723139258]
[0.36604847085722747]
[-0.19369717657363078]
[0.003247154703679904]
[0.2789284817677623]
[-0.0616496237268984]
[0.009067079436103317]
[0.20822007186136512]
[-0.26293946936366486]
[-0.19901113385307045]
[0.08077139035864761]
[0.025494634994377912]
[-0.012697052828497764]
[0.040439805087702826]
[0.29072954139561796]
[0.2301771124778466]
[0.02541601954470895]
[-0.06391489572582723]
[0.09431505477185212]
[0.103461887828802]
[0.05250878330985434]
[-0.17772263020812692]
[-0.32883144291336275]
[-0.27685796423828246]
[-0.05094402896988957]
[-0.46529171560309]
[0.68641820894327]
[-0.525763437073779]
[-0.1396224095974415]
[-0.080389043360298]
[0.32886133248395255]
[0.09200308627264683]
[0.0501919682450189]
[-0.2900977024999747]
[0.1712016872753329]
[0.17997268563932664]
[0.034699590558220236]
[-0.19435518542453672]
[-0.09517220952141206]
[-0.24018558504931534]
[0.33800346888734245]
[0.2384619858927783]
[0.058345985922021865]
[0.0061922100069648585]
[0.21652796895300017]
[-0.4709312121230336]
[-0.053366183067633105]
[-0.42758996591475495]
[0.4094950208250439]
[0.025765802868430672]
[-0.3379592750398611]
[-0.01562777645181482]
[-0.11128653760225994]
[0.3329246261884599]
[0.1992188116052961]
[-0.33885769526796944]
[0.2862883406610881]
[0.13181022234041287]
[-0.04386708546997683]
[-0.4572018653322084]
[0.415738578804578]
[0.2547317201715293]
[0.006128921368468735]
[0.06125268471391017]
[-0.2955903907546671]
[0.04054621513434682]
[-0.041357538109682575]
[-0.10018002143280193]
[-0.03524410185192905]
[0.1926190147131054]
[-0.6140155247267939]
[0.6703452174057363]
[0.23206817209321706]
[-0.36361952065902786]
[0.34497482189133016]
[-0.058876270334531355]
[-0.5587680986408631]
[0.021415423806164437]
[0.4666320016420494]
[-0.04992742764216806]
[0.2901365435443979]
[-0.2075588559159293]
[-0.17125461368222225]
[-0.34585607617367975]
[0.16917374941461366]
[0.006421877840840288]
[0.2410159424851595]
[-0.360506706986523]
[-0.3907306357161888]
[-0.06494315359939319]
[0.35432563937659134]
[0.5010690198457053]
[0.11560406738856986]
[-0.11263992183613505]
[0.19334100993174602]
[-0.09978390676510811]
[-0.052898774514049215]
[-0.1052098683139045]
[0.5434964452475874]
[0.32897330156416443]
[-0.42134441441329573]
[0.0]
[0.1914831018764111]
[0.06759229149939984]
[-0.6419192797485397]
[-0.3145684005252775]
[0.0]
[-0.21683576999557222]
[-0.7047266133435243]
[0.5472617869163019]
[0.17925219305289133]
[-0.22498037835011336]
[-0.004615423137235914]
[0.33187451888842895]
[0.036198287324062016]
[-0.4757609768379747]
[-0.22097633032114516]
[0.7889861527581439]
[0.16589626439158756]
[0.013248963424627332]
[0.15161687816038202]
[-0.011619932523934872]
[-0.03286785813691858]
[0.06461392190778985]
[0.04063255238083251]
[-0.276173952030686]
[-0.5081343314938411]
[-0.1706701790905761]
[0.5803708611983682]
[0.2309395287712131]
[-0.1370727520437027]
[0.11113014092536225]
[-0.3268292977396283]
[-0.20094405131396767]
[-0.013133899487497288]
[-0.021176596242605504]
[0.15183721817880708]
[-0.038971924974230764]
[0.2256641663446932]
[0.11463313205231411]
[0.5456800157879059]
[-0.17329028479357386]
[-0.4975003965833925]
[-0.33530684397990196]
[0.48763497500078246]
[-0.4602245004213907]
[0.7246870126641002]
[0.05331103742867856]
[-0.5879003199141836]
[0.06461799495626344]
[-0.09964024350797152]
[-0.5202304747822446]
[0.38276903850899774]
[0.12486061976331586]
[0.5325148519061729]
[-0.6032121833578334]
[-0.09484600820037518]
[0.016158485126609154]
[-0.33632477196542043]
[-0.16165983128097725]
[0.6429846015710561]
[0.3361389619255153]
[0.3186087081946437]
[-0.24169120928568338]
[-0.19618325434641554]
[-0.023640375510144564]
[-0.5138992554157344]
[-0.03771549954460917]
[0.21453455754902412]
[-0.027250890012058354]
[0.2932113224413121]
[0.11493040741856167]
[0.25709985037926847]
[-0.08551495449236132]
[0.03814284427231852]
[0.05695036822528181]
[0.22715649279761296]
[-0.188338538146645]
[0.13743339338308536]
[-0.6937396013453714]
[0.5313331474868752]
[-0.07743169270117517]
[0.3173823135388249]
[-0.3833637590470384]
[-0.27497919516797054]
[0.16396786726927826]
[-0.3496211277337418]
[-0.17132162320956085]
[0.27602782218700045]
[0.358312523868097]
[-0.31692975047699434]
[-0.10006904729056944]
[-0.17241114792064122]
[-0.003345821148703003]
[0.34936127799466593]
[-0.022021521538101923]
[-0.3318715589027158]
[0.3476821383460996]
[-0.14923595469160364]
[0.3943141742789259]
[0.29261018231779723]
[0.4198286115584327]
[0.023062112362733398]
[-0.20474397517788367]
[-0.28038752928541805]
[-0.10924712460495384]
[-0.07572604060765475]
[-0.03452212069177747]
[-0.18428813940618696]
[-0.48284076696462097]
[-0.37105605316045687]
[-0.14091752728194426]
[-0.13351957379471763]
[0.007954287695195126]
[0.07479170296703361]
[-0.09406912783111263]
[0.16728987864827877]
[-0.13892363253813278]
[0.36822469962494797]
[0.7489322357409047]
[0.7121761384109865]
[-0.6348877797400959]
[0.08535703388461888]
[0.10652939915130238]
[0.10583653893820098]
[0.09478611197568772]
[0.17187602720088524]
[0.006095127787701141]
[-0.11737420479866062]
[-0.2487044801277986]
[0.09663773998800036]
[0.24622994296154382]
[0.41166514269215865]
[-0.8814561621231867]
[-0.07671242479171488]
[-0.44162063078451497]
[-0.25145565877029624]
[-0.3072903356012319]
[0.19390819699070827]
[-0.08094829133033014]
[-0.15715692772055584]
[0.05158947569790155]
[0.18541359811534264]
[0.20107878637416074]
[0.21719656074966875]
[0.5257544080360119]
[0.3631784812095434]
[-0.04043077473046332]
[-0.15611756191800485]
[0.057239601830331936]
[-0.19869947439484315]
[0.1521053701845445]
[-0.2521992148155474]
[0.05952984901837926]
[-0.05411735839041234]
[-0.09278763650965341]
[0.004566623331870123]
[-0.07752120122351074]
[-0.01859272126362698]
[-0.004223568971291896]
[0.03649678424394248]
[0.2338912601469498]
[-0.08849779859937715]
[0.007895125775443504]
[-0.07485021227142272]
[-0.07048919795705191]
[-0.28468464278436084]
[-0.16674621728640104]
[0.08717353314065465]
[0.0873434620392595]
[0.12181786210965528]
[0.07059724636458387]
[-0.37602282024444994]
[0.27154180829111124]
[0.09517545093389387]
[0.08418880241472834]
[-0.4789430387598994]
[0.026710670579155077]
[0.2853425506933875]
[-0.29356188149904017]
[0.13882104837669493]
[0.38658199883020916]
[-0.34686899414825156]
[0.17018514082426084]
[-0.4360484230218463]
[0.004755832564157425]
[0.02432649918322164]
[-0.08439749897650979]
[0.06180786420714242]
[0.057019060242850916]
[-0.2582918325460173]
[0.030338970220312796]
[0.3850763441687789]
[0.33745024757509323]
[-0.18556809829344031]
[0.4926479928162594]
[-0.04502148556277164]
[0.0515676034171626]
[-0.05747679801963473]
[-0.019618122316592483]
[0.009569882476517778]
[0.011338526348060339]
[-0.16962760228523233]
[0.07199041114663193]
[0.0039864813606700815]
[0.2840686841280951]
[-0.12733382368987584]
[0.011092596503923665]
[0.014659179021727097]
[0.0822040310710502]
[0.31621532064846275]
[0.07073618402806721]
[-0.02830284161898889]
[-0.09509465764271961]
[-0.08187639473240083]
[-0.020280454522819954]
[0.028543004804759728]
[0.04597816652581212]
[-0.0014593325429117048]
[0.03586555980643336]
[-0.005457131648228577]
[0.09280299008676683]
[0.13335080765065097]
[0.2267340783114337]
[0.053409684601478255]
[-0.286547068013925]
[0.06928715736133623]
[-0.19812338759350256]
[-0.15060842119671142]
[-0.15431442783258675]
[-0.07142520285233879]
[0.22950915860123267]
[0.15461347956233965]
[0.05233896072464432]
[-0.16523646885744872]
[-0.15204656701091634]
[-0.43672556346290514]
[-0.043516686214301284]
[0.25445460531542624]
[-0.547963731737871]
[0.16892043383412803]
[0.2208808583609006]
[-0.4092821075812797]
[-0.13111986340219578]
[-0.06720594406128494]
[0.37002656500953157]
[-0.09690707169915222]
[-0.22548727392383008]
[0.4053575933016404]
[0.1406191019930098]
[-0.039152842647625336]
[-0.08014201991962967]
[-0.1477211023726539]
[-0.11833780234714744]
[-0.033128472993959476]
[0.18441799271781523]
[-0.12498127792251379]
[-0.03186755210175607]
[-0.1412274726660562]
[0.35794029947773554]
[-0.36553770351711656]
[0.04468954167262623]
[0.9393036176635825]
[-0.035618400373201416]
[0.17076091183347325]
[-0.9724717396313536]
[0.21125557142143023]
[-0.20380471218351653]
[0.19121023638712822]
[0.35110011366661004]
[-0.012821939853452221]
[-0.13587098087063038]
[0.28279005033586513]
[0.03186890608305815]
[0.1525031643716774]
[-0.09336473241249825]
[-0.07197935978924581]
[0.04758651003316196]
[-0.3126961758980398]
[-0.2099093183223846]
[-0.4828135957266134]
[0.09812150101846108]
[-0.15716154684666533]
[0.09375072086687147]
[-0.05630632485636518]
[0.037363714140146415]
[-0.0453788616282419]
[0.8529204235523933]
[0.6230856439325233]
[0.09911679814530219]
[-0.7848927813734102]
[0.41168095760549867]
[-0.06045648152897658]
[-0.06942966929955285]
[-0.30492969778465995]
[-0.43963287968764697]
[0.6212794827729714]
[-0.6651344522510576]
[-0.2566042917554219]
[0.12172742206437505]
[0.8437708265046746]
[-0.8455384532051097]
[0.10985655611714219]
[-0.41346982028795154]
[-0.20017053301887772]
[0.30660795281546593]
[0.1003754163390879]
[-0.3645163324455652]
[0.5399111997421588]
[0.0881212918175179]
[0.21863123458702627]
[-0.28568454915358155]
[0.10608646959456147]
[-0.2851321139342583]
[-0.20693121478597712]
[-0.8687691204907554]
[0.35933095378068003]
[0.25602996694091595]
[0.17330710152377798]
[-0.4664859565420359]
[-0.04651858671692369]
[0.21051599574530333]
[0.2086089922346967]
[0.10927088971407303]
[0.09126505797763794]
[0.21199998675652285]
[0.5959475056488507]
[-0.34348666243665016]
[-0.23262940784670286]
[-0.05985914239348569]
[-0.13789830317376248]
[-0.04759592027690293]
[0.4338729997888597]
[0.22766864145803378]
[-0.34675327815301055]
[-0.4320349955799018]
[0.20206686595700762]
[0.9379767307416516]
[0.12498684818429083]
[-0.20367762727557467]
[-0.6603198429323588]
[-0.17633213425802624]
[0.11103712418667125]
[-0.050478597955625065]
[-0.17533309595025415]
[-0.051338262858792824]
[0.0013782387295372001]
[0.30111733514260797]
[0.0]
[-0.32673566598071774]
[-0.06100679813916567]
[-0.3375033669528006]
[-0.22577849142183196]
[0.4788068881739873]
[-0.07461720660533305]
[0.37959128102313633]
[0.5866647202544543]
[0.0]
[0.6132351239059423]
[0.0]
[-0.18865628972098147]
[-0.39329463757698696]
[-0.14834688881398606]
[0.08552136559192158]
[0.5728295274485993]
[-0.3129706255944914]
[-0.13224960530766394]
[0.1540465405394301]
[0.17553887931640605]
[-0.08749560746431306]
[0.4045420641500241]
[-0.5426234477764614]
[0.5963362349066171]
[0.25394907549583384]
[0.030504726911261878]
[-0.24023313180345374]
[0.01719794928474661]
[-0.20604906400393191]
[-0.2708977287294246]
[0.08272672512932121]
[0.0724558902319882]
[-0.021098217132428914]
[-0.17858386218716987]
[-0.2379167882985869]
[0.29601830010891345]
[0.04951085550000977]
[-0.04681260590169466]
[0.2874235552671219]
[-0.5804973250662602]
[0.45063687186702983]
[0.20828818080536843]
[-0.39643829185094764]
[-0.7375436289607054]
[-0.26552987797696237]
[0.2119059666487761]
[-0.08788922949644276]
[0.271468556216054]
[0.6179744078790856]
[0.37274327684910646]
[-0.8158220128251161]
[-0.07275090418966154]
[-0.1552460981668593]
[0.0]
[-0.6497346478130528]
[0.04662819079906197]
[-0.9154175381242065]
[-0.27008465160683803]
[-0.24387532277710147]
[-0.09284097258401183]
[0.07898240873357396]
[-0.02406852721210729]
[-0.2955849586684801]
[-0.13116612344418116]
[0.6261949320318227]
[-0.12710466050392094]
[0.5475977545435966]
[0.08053041760111285]
[0.08833488470929926]
[-0.03323090380518313]
[0.19948224716852453]
[0.008059676694297586]
[-0.14733256152227914]
[-0.2648881902379836]
[0.09618742420017708]
[0.1810469338456181]
[0.3004913835921302]
[0.014271445440164125]
